31774;1000;
31905;1000;
31920;1000;
31929;1000;
32075;1000;
32155;1000;
32310;1000;
32370;1000;
32438;1000;
32461;1000;
32510;1000;
32544;2000;
32710;1000;
32732;1000;
32737;1000;
32741;1000;
32771;1000;
32813;1000;
32853;1000;
32878;1000;
32953;1000;
32955;1000;
32996;1000;
33015;1000;
33032;1000;
33085;1000;
33109;1000;
33254;1000;
33267;1000;
33278;1000;
33396;1000;
33406;1000;
33410;1000;
33416;1000;
33507;1000;
33586;1000;
33634;1000;
33693;1000;
33709;1000;
33736;1000;
33813;1000;
33880;1000;
34067;1000;
34095;1000;
34128;1000;
34194;1000;
34222;1000;
34238;1000;
34241;1000;
34305;1000;
34472;1000;
34574;1000;
34583;1000;
34692;1000;
34920;1000;
34965;1000;
35022;1000;
35035;1000;
35088;1000;
35172;1000;
35342;1000;
35358;1000;
35421;1000;
35697;1000;
35752;1000;
35795;1000;
35827;1000;
35872;1000;
35913;1000;
35923;1000;
35983;1000;
36008;1000;
36054;1000;
36230;1000;
36267;1000;
36272;1000;
36360;1000;
36453;1000;
36480;1000;
36485;1000;
36491;1000;
36559;1000;
36573;1000;
36757;1000;
36771;1000;
36844;2000;
36941;1000;
37153;1000;
37173;1000;
37221;1000;
37307;1000;
37494;1000;
37512;1000;
37860;1000;
37872;60000;
37917;1000;
37985;1000;
37992;1000;
38017;1000;
38018;1000;
38026;1000;
38029;1000;
38080;1000;
38103;1000;
38164;1000;
38192;1000;
38338;1000;
38385;1000;
38424;1000;
38472;1000;
38482;1000;
38494;1000;
38518;1000;
38552;1000;
38651;1000;
38666;1000;
38681;1000;
38755;1000;
38898;2000;
38952;1000;
38975;1000;
39014;2000;
39036;1000;
39070;1000;
39175;1000;
39209;1000;
39315;1000;
39316;1000;
39397;1000;
39423;1000;
39537;1000;
39616;1000;
39627;1000;
39629;1000;
39712;1000;
39788;1000;
39801;1000;
39832;1000;
39858;1000;
39902;1000;
39936;1000;
39970;1000;
39985;1000;
40069;1000;
40128;1000;
40152;1000;
40180;1000;
40185;1000;
40222;1000;
40279;1000;
40364;1000;
40562;1000;
40569;1000;
40577;1000;
40602;1000;
40813;1000;
40822;1000;
41074;1000;
41096;1000;
41131;1000;
41178;1000;
41189;1000;
41253;1000;
41284;1000;
41289;1000;
41465;1000;
41525;1000;
41575;1000;
41586;1000;
41689;1000;
41717;1000;
41736;1000;
41778;1000;
42025;1000;
42152;1000;
42166;1000;
42256;1000;
42265;1000;
42357;1000;
42387;1000;
42407;1000;
42421;1000;
42432;1000;
42536;1000;
42577;1000;
42586;1000;
42628;1000;
42744;2000;
42764;1000;
42779;1000;
42806;1000;
42936;1000;
42940;1000;
42971;1000;
43046;1000;
43059;1000;
43071;1000;
43186;1000;
43213;1000;
43243;1000;
43323;1000;
43354;1000;
43488;1000;
43521;1000;
43621;1000;
43648;1000;
43658;1000;
43690;1000;
43713;1000;
43761;1000;
43781;1000;
43801;1000;
43887;1000;
43935;1000;
43981;1000;
43984;1000;
43988;1000;
43990;1000;
44014;2000;
44092;1000;
44108;1000;
44147;1000;
44191;1000;
44212;1000;
44219;1000;
44224;1000;
44310;1000;
44329;1000;
44336;1000;
44349;1000;
44392;1000;
44472;1000;
44535;1000;
44620;1000;
44624;1000;
44672;1000;
44693;1000;
44697;1000;
44776;1000;
44796;1000;
44858;1000;
44903;1000;
45034;1000;
45127;1000;
45246;1000;
45277;1000;
45297;1000;
45476;1000;
45482;1000;
45537;1000;
45558;1000;
45560;1000;
45706;1000;
45762;1000;
45790;1000;
45912;1000;
46117;1000;
46167;1000;
46302;1000;
46445;1000;
46473;1000;
46477;1000;
46526;1000;
46584;1000;
46632;1000;
46650;1000;
46677;1000;
46730;1000;
46790;1000;
46834;1000;
46871;1000;
46897;1000;
46936;1000;
46943;1000;
46984;1000;
47035;1000;
47102;1000;
47127;1000;
47276;1000;
47325;1000;
47347;1000;
47439;1000;
47451;1000;
47482;1000;
47507;1000;
47526;1000;
47534;1000;
47605;1000;
47607;1000;
47670;1000;
47693;1000;
47705;1000;
47722;1000;
47731;1000;
47749;1000;
47754;1000;
47791;1000;
47878;1000;
47974;1000;
48012;1000;
48076;1000;
48141;1000;
48188;1000;
48226;1000;
48328;1000;
48392;1000;
48396;1000;
48472;1000;
48506;1000;
48561;1000;
48574;1000;
48736;1000;
48757;1000;
48903;1000;
48966;1000;
48992;1000;
49040;1000;
49046;1000;
49122;1000;
49245;1000;
49265;1000;
49306;1000;
49348;1000;
49407;1000;
49422;1000;
49445;1000;
49736;1000;
49774;1000;
49891;1000;
49930;1000;
49944;2000;
49962;1000;
49963;1000;
49974;1000;
49982;1000;
49986;1000;
50022;1000;
50030;1000;
50067;1000;
50097;1000;
50126;1000;
50166;1000;
50233;1000;
50269;1000;
50278;1000;
50368;1000;
50506;1000;
50554;1000;
50615;1000;
50644;2000;
50710;1000;
50742;1000;
50798;2000;
50808;1000;
50831;1000;
51104;1000;
51114;2000;
51190;1000;
51244;1250000;REVISAR
51258;2000;
51320;1000;
51338;1000;
51353;1000;
51394;1000;
51413;1000;
51463;1000;
51480;1000;
51517;1000;
51532;1000;
51634;1000;
51680;1000;
51784;1000;
51844;2000;
51959;1000;
51967;1000;
52015;1000;
52044;2000;
52096;1000;
52102;1000;
52157;1000;
52164;1000;
52253;1000;
52266;1000;
52323;1000;
52357;1000;
52414;2000;
52483;1000;
52647;1000;
52665;1000;
52678;1000;
52798;2000;
52829;1000;
52850;1000;
52874;1000;
52933;1000;
52944;2000;
52952;1000;
52965;1000;
53107;1000;
53117;1000;
53142;1000;
53173;1000;
53179;1000;
53190;1000;
53287;1000;
53370;1000;
53373;1000;
53508;1000;
53647;1000;
53660;1000;
53670;1000;
53681;1000;
53719;1000;
53742;1000;
53789;1000;
53847;1000;
53922;1000;
54020;1000;
54141;1000;
54180;1000;
54262;1000;
54293;1000;
54308;1000;
54326;1000;
54347;1000;
54351;1000;
54359;1000;
54401;1000;
54420;1000;
54460;1000;
54505;1000;
54531;1000;
54534;1000;
54567;1000;
54568;1000;
54598;2000;
54642;1000;
54720;1000;
54748;1000;
54753;1000;
54758;1000;
54794;1000;
54836;1000;
54863;1000;
54873;1000;
54897;1000;
54906;1000;
55036;1000;
55074;1000;
55093;1000;
55118;1000;
55130;1000;
55170;1000;
55226;1000;
55274;1000;
55308;1000;
55375;1000;
55376;1000;
55406;1000;
55513;1000;
55594;1000;
55628;1000;
55721;1000;
55799;1000;
55813;1000;
55834;1000;
56070;1000;
56104;1000;
56124;1000;
56134;1000;
56241;1000;
56284;1000;
56372;1000;
56549;1000;
56592;1000;
56628;1000;
56649;1000;
56671;1000;
56678;1000;
56702;1000;
56762;1000;
56766;1000;
57001;1000;
57135;1000;
57149;1000;
57165;1000;
57226;1000;
57276;1000;
57283;1000;
57543;1000;
57546;1000;
57687;1000;
57750;1000;
57779;1000;
57892;1000;
58077;1000;
58135;1000;
58230;1000;
58243;1000;
58303;1000;
58315;1000;
58457;1000;
58539;1000;
58562;1000;
58796;1000;
58808;60000;
58813;1000;
58818;1000;
58827;1000;
58916;1000;
58928;1000;
59140;1000;
59230;1000;
59351;1000;
59611;1000;
59657;1000;
59724;1000;
59758;1000;
59764;1000;
59766;1000;
59769;1000;
59810;1000;
59996;1000;
60031;1000;
60102;1000;
60124;1000;
60223;1000;
60245;1000;
60297;1000;
60312;1000;
60316;1000;
60337;1000;
60390;1000;
60425;1000;
60486;1000;
60584;1000;
60762;1000;
60841;1000;
61017;1000;
61058;1000;
61068;1000;
61090;1000;
61170;1000;
61191;1000;
61206;2000;
61207;200000;
61278;2000;
61417;1000;
61469;1000;
61537;1000;
61558;1000;
61640;1000;
61675;1000;
61730;1000;
61749;1000;
61763;1000;
61788;1000;
61795;1000;
62025;1000;
62034;1000;
62096;1000;
62135;1000;
62151;1000;
62233;1000;
62386;1000;
62387;1000;
62433;1000;
62590;1000;
62597;1000;
62775;1000;
62794;1000;
62877;1000;
63045;1000;
63048;1000;
63132;1000;
63290;1000;
63320;1000;
63334;1000;
63365;1000;
63446;1000;
63513;1000;
63558;1000;
63679;1000;
63722;1000;
63733;1000;
63737;1000;
63798;2000;
63850;1000;
63883;1000;
63932;1000;
63981;1000;
64018;1000;
64164;1000;
64196;1000;
64211;1000;
64220;1000;
64304;1000;
64342;1000;
64381;1000;
64513;1000;
64567;1000;
64655;1000;
64744;2000;
64775;1000;
64813;1000;
64884;1000;
64941;1000;
64972;1000;
65060;1000;
65073;1000;
65075;1000;
65086;1000;
65214;2000;
65251;1000;
65277;1000;
65289;1000;
65290;1000;
65364;1000;
65424;1000;
65429;1000;
65447;1000;
65460;1000;
65487;1000;
65553;1000;
65610;1000;
65673;1000;
65680;1000;
65684;1000;
65693;1000;
65740;1000;
65756;1000;
65757;1000;
65831;1000;
65846;1000;
65869;1000;
65872;1000;
65924;1000;
65942;1000;
66024;1000;
66041;1000;
66056;1000;
66110;1000;
66138;1000;
66140;1000;
66178;1000;
66205;1000;
66235;1000;
66237;1000;
66249;1000;
66331;1000;
66337;1000;
66374;1000;
66486;1000;
66565;1000;
66615;1000;
66710;1000;
66839;1000;
67035;1000;
67050;1000;
67080;1000;
67139;1000;
67180;1000;
67377;1000;
67433;1000;
67445;1000;
67469;1000;
67511;1000;
67563;1000;
67565;1000;
67673;1000;
67708;1000;
67762;1000;
67818;1000;
67861;1000;
67895;1000;
67904;1000;
67962;1000;
67997;1000;
68046;1000;
68049;1000;
68051;1000;
68111;1000;
68163;1000;
68322;1000;
68484;1000;
68561;1000;
68582;1000;
68610;1000;
68644;2000;
68660;1000;
68803;1000;
68813;1000;
68891;1000;
69135;1000;
69136;1000;
69147;1000;
69190;1000;
69262;1000;
69499;1000;
69501;1000;
69511;1000;
69519;1000;
69551;1000;
69568;1000;
69648;1000;
69759;1000;
69831;1000;
69839;1000;
69864;1000;
70029;1000;
70049;1000;
70106;1000;
70144;2000;
70149;1000;
70260;1000;
70392;1000;
70403;1000;
70414;2000;
70449;1000;
70459;1000;
70504;1000;
70506;1000;
70528;1000;
70560;1000;
70678;1000;
70731;1000;
70743;1000;
70864;1000;
70901;1000;
70914;2000;
70922;1000;
70941;1000;
70962;1000;
71168;2000;
71198;4000000;
71238;1000;
71246;1000;
71272;1000;
71367;1000;
71400;1000;
71478;1000;
71512;1000;
71540;1000;
71567;1000;
71796;1000;
71806;1000;
71821;1000;
71838;1000;
71934;1000;
71935;1000;
71954;1000;
72031;1000;
72099;1000;
72188;1000;
72314;2000;
72580;1000;
72598;2000;
72601;1000;
72612;1000;
72623;1000;
72738;1000;
72855;1000;
72856;1000;
72859;1000;
72875;1000;
72881;1000;
72914;2000;
72917;1000;
72926;1000;
72943;1000;
72953;1000;
72966;1000;
72985;1000;
73110;1000;
73197;1000;
73219;1000;
73224;1000;
73228;1000;
73297;1000;
73416;1000;
73424;1000;
73449;1000;
73497;1000;
73654;1000;
73705;1000;
73756;1000;
73777;1000;
73881;1000;
73892;1000;
73901;1000;
73969;1000;
74129;1000;
74253;1000;
74286;1000;
74473;1000;
74583;1000;
74593;1000;
74677;1000;
74695;1000;
74802;1000;
74821;1000;
74854;1000;
74863;1000;
74917;1000;
74945;1000;
74972;1000;
74974;1000;
75003;1000;
75004;1000;
75077;1000;
75129;1000;
75206;1000;
75229;1000;
75304;1000;
75313;1000;
75327;1000;
75397;1000;
75418;1000;
75479;1000;
75519;1000;
75569;1000;
75623;1000;
75672;1000;
75695;1000;
75814;2000;
75843;1000;
75934;1000;
75995;1000;
76003;1000;
76032;1000;
76102;1000;
76216;1000;
76258;1000;
76281;1000;
76289;1000;
76355;1000;
76449;1000;
76452;1000;
76476;1000;
76515;1000;
76519;1000;
76569;1000;
76615;1000;
76661;1000;
76791;1000;
76809;1000;
76859;1000;
77036;1000;
77086;1000;
77092;1000;
77093;1000;
77220;1000;
77222;1000;
77287;1000;
77406;1000;
77468;1000;
77534;1000;
77576;1000;
77588;1000;
77611;1000;
77616;1000;
77635;1000;
77674;1000;
77844;2000;
77862;1000;
77879;1000;
77905;1000;
77992;1000;
78042;1000;
78139;1000;
78148;1000;
78226;1000;
78355;1000;
78478;1000;
78505;1000;
78531;1000;
78541;1000;
78564;1000;
78643;1000;
78679;1000;
78688;1000;
78863;1000;
78902;1000;
78947;1000;
79017;1000;
79043;1000;
79047;1000;
79124;1000;
79167;1000;
79234;1000;
79238;1000;
79404;1000;
79466;1000;
79496;1000;
79664;1000;
79707;1000;
79808;1000;
79909;1000;
79915;1000;
79921;1000;
80007;1000;
80023;1000;
80334;1000;
80422;1000;
80436;1000;
80579;1000;
80600;1000;
80630;1000;
80640;1000;
80739;1000;
80818;1000;
80880;1000;
80903;1000;
80960;1000;
81065;1000;
81087;1000;
81105;1000;
81122;1000;
81139;1000;
81166;1000;
81196;1000;
81202;1000;
81275;1000;
81306;1000;
81315;1000;
81342;1000;
81404;1000;
81544;2000;
81736;1000;
81846;1000;
81898;2000;
81946;1000;
81969;1000;
82191;1000;
82237;1000;
82311;1000;
82338;1000;
82379;1000;
82380;1000;
82492;1000;
82542;1000;
82556;1000;
82626;1000;
82764;1000;
82816;1000;
82934;1000;
83063;1000;
83228;1000;
83237;1000;
83284;1000;
83305;1000;
83330;1000;
83331;1000;
83385;1000;
83441;1000;
83517;1000;
83592;1000;
83601;1000;
83633;1000;
83666;1000;
83705;1000;
83776;1000;
83788;1000;
83805;1000;
83956;1000;
84024;1000;
84035;1000;
84047;1000;
84209;1000;
84278;1000;
84285;1000;
84356;1000;
84404;1000;
84458;1000;
84480;1000;
84556;1000;
84569;1000;
84621;1000;
84646;1000;
84726;1000;
84730;1000;
84763;1000;
84771;1000;
85063;1000;
85107;1000;
85365;1000;
85417;1000;
85538;1000;
85672;1000;
85684;1000;
85740;1000;
85781;1000;
85961;1000;
86002;1000;
86090;1000;
86225;1000;
86252;1000;
86320;1000;
86330;1000;
86345;1000;
86471;1000;
86562;1000;
86596;1000;
86599;1000;
86613;1000;
86621;1000;
86642;1000;
86664;1000;
86723;1000;
86727;1000;
86731;1000;
86732;1000;
86757;1000;
86827;1000;
86912;1000;
86957;1000;
87040;1000;
87112;1000;
87119;1000;
87126;1000;
87155;1000;
87282;1000;
87314;2000;
87399;1000;
87437;1000;
87473;1000;
87524;1000;
87574;1000;
87609;1000;
87625;1000;
87635;1000;
87657;1000;
87791;1000;
87808;1000;
87843;1000;
87926;1000;
87932;1000;
87948;1000;
87949;1000;
87998;2000;
88201;1000;
88239;1000;
88284;1000;
88293;1000;
88392;1000;
88458;1000;
88572;1000;
88597;1000;
88614;2000;
88708;1000;
88726;1000;
88741;1000;
88745;1000;
88773;1000;
88791;1000;
88954;1000;
89020;1000;
89025;1000;
89089;1000;
89203;1000;
89326;1000;
89327;1000;
89330;1000;
89336;1000;
89343;1000;
89393;1000;
89427;1000;
89438;1000;
89447;1000;
89507;1000;
89549;1000;
89557;1000;
89628;1000;
89785;1000;
89923;1000;
89998;2000;
90023;1000;
90065;1000;
90074;1000;
90080;1000;
90252;1000;
90375;1000;
90412;1000;
90447;1000;
90457;1000;
90577;1000;
90595;1000;
90804;1000;
90961;1000;
90998;2000;
91024;1000;
91098;2000;
91192;1000;
91267;1000;
91270;1000;
91327;1000;
91368;1000;
91374;1000;
91385;1000;
91516;1000;
91541;1000;
91544;2000;
91627;1000;
91676;1000;
91692;1000;
91870;1000;
91979;1000;
92068;1000;
92086;1000;
92092;1000;
92130;1000;
92186;1000;
92243;1000;
92451;1000;
92460;1000;
92524;1000;
92548;1000;
92572;1000;
92710;1000;
92713;1000;
92890;1000;
93037;1000;
93038;1000;
93145;1000;
93149;1000;
93195;1000;
93270;1000;
93388;1000;
93403;1000;
93424;1000;
93427;1000;
93477;1000;
93484;1000;
93588;1000;
93648;1000;
93808;1000;
93894;1000;
93989;1000;
94034;1000;
94048;1000;
94092;1000;
94106;1000;
94224;1000;
94250;1000;
94334;1000;
94335;1000;
94349;1000;
94657;1000;
94699;1000;
94726;1000;
94737;1000;
94799;1000;
94825;1000;
94876;1000;
94986;1000;
95066;1000;
95239;1000;
95272;1000;
95285;1000;
95315;1000;
95325;1000;
95326;1000;
95388;1000;
95397;1000;
95557;1000;
95648;1000;
95717;1000;
95782;1000;
95785;1000;
95876;1000;
95970;1000;
96064;1000;
96087;1000;
96140;1000;
96147;1000;
96172;1000;
96194;1000;
96259;1000;
96329;1000;
96332;1000;
96501;1000;
96663;1000;
96728;1000;
96760;1000;
96787;1000;
96905;1000;
97114;2000;
97189;1000;
97215;1000;
97366;1000;
97495;1000;
97499;1000;
97506;1000;
97535;1000;
97579;1000;
97598;2000;
97634;1000;
97668;1000;
97690;1000;
97757;1000;
97816;1000;
97925;1000;
97976;1000;
98002;1000;
98121;1000;
98168;1000;
98301;1000;
98338;1000;
98354;1000;
98433;1000;
98475;1000;
98515;1000;
98517;1000;
98611;1000;
98623;1000;
98645;1000;
98730;1000;
98788;1000;
98791;1000;
99036;1000;
99066;1000;
99143;1000;
99357;1000;
99360;1000;
99423;1000;
